
Downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2010 04 01 02 31 00 000    4.74    -5.23    -1.90  -399.80     31.40    -23.50    4.90    187110.0
 2010 04 01 02 32 00 000    5.17    -5.75    -1.97  -401.80     32.00    -29.20    4.75    205389.0
 2010 04 01 02 33 00 000    4.88    -5.30    -2.90  -403.30     44.60     -9.50    5.47    229483.0
 2010 04 01 02 34 00 000    5.27    -5.31    -3.32  -396.00     26.50    -23.10    5.24    207794.0
 2010 04 01 02 35 00 000    4.62    -5.26    -0.60  -388.50     27.20    -31.50    5.48    232038.0
 2010 04 01 02 36 00 000    3.35    -4.05     2.62  -396.60     47.00     16.40    6.13    277355.0
 2010 04 01 02 37 00 000    3.94    -3.67    -0.88  -401.60     55.00     35.20    6.29    282989.0
 2010 04 01 02 38 00 000    3.69    -4.37     0.15  -399.80     34.20    -18.30    5.21    186449.0
 2010 04 01 02 39 00 000    4.66    -3.81    -3.48  -409.50     70.50      7.50    6.18    275793.0
 2010 04 01 02 40 00 000    3.95    -4.68     0.60  -403.80     51.60     -4.20    6.35    299123.0
 2010 04 01 02 41 00 000    3.42    -4.81     2.82  -410.60     57.60     21.20    6.95    344735.0
 2010 04 01 02 42 00 000    3.45    -4.60     5.08  -429.30     65.10     28.20    6.82    285954.0
 2010 04 01 02 43 00 000    3.73    -4.90     2.38  -415.50     40.90      2.40    6.26    262170.0
 2010 04 01 02 44 00 000    4.84    -5.07     2.46  -401.80     27.20    -10.60    6.05    274429.0
 2010 04 01 02 45 00 000    5.01    -5.35    -0.79  -401.80     27.20    -10.60    6.05    274429.0
 2010 04 01 02 46 00 000    4.29    -5.42    -0.98  -398.50     31.40    -10.20    5.65    228454.0
 2010 04 01 02 47 00 000    4.63    -5.60    -2.30  -399.40     26.50     -6.20    5.64    232808.0
 2010 04 01 02 48 00 000    4.60    -5.70    -0.95  -400.80     19.00     -0.00    5.63    239626.0
 2010 04 01 02 49 00 000    3.99    -6.12    -1.66  -428.60     66.90     27.10    6.68    283786.0
 2010 04 01 02 50 00 000    4.15    -5.80     1.18  -399.90     61.10     31.40    7.02    316670.0
 2010 04 01 02 51 00 000    4.05    -6.09     1.62  -399.50     49.80     22.80    6.47    290892.0
