GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
   14203 2017  8 21 19  7 51 166  4.8353    186.47916    647.71157    608.21304      0.11107      8.75481      4.41293     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41633   0.19767  -1.00000
   14204 2017  8 21 19  7 56   1  4.8353    186.48033    647.78677    608.27668      0.11103      8.71240      4.41242     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41597   0.19767  -1.00000
   14205 2017  8 21 19  8  0 836  4.8352    186.48149    647.86185    608.34018      0.11103      8.66944      4.41199     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41562   0.19767  -1.00000
   14206 2017  8 21 19  8  5 672  4.8352    186.48266    647.93675    608.40360      0.11107      8.62629      4.41041     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41527   0.19767  -1.00000
   14207 2017  8 21 19  8 10 507  4.8352    186.48386    648.01159    608.46695      0.11111      8.58334      4.40928     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41492   0.19767  -1.00000
   14208 2017  8 21 19  8 15 342  4.8351    186.48507    648.08635    608.53021      0.11108      8.54093      4.40778     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41457   0.19767  -1.00000
   14209 2017  8 21 19  8 20 177  4.8351    186.48625    648.16093    608.59340      0.11104      8.49942      4.40547     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41422   0.19767  -1.00000
   14210 2017  8 21 19  8 25  12  4.8351    186.48740    648.23542    608.65653      0.11102      8.45915      4.40414     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41386   0.19767  -1.00000
   14211 2017  8 21 19  8 29 847  4.8350    186.48856    648.30982    608.71958      0.11106      8.42044      4.40115     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41351   0.19767  -1.00000
   14212 2017  8 21 19  8 34 682  4.8350    186.48976    648.38394    608.78257      0.11109      8.38360      4.39845     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41316   0.19767  -1.00000
   14213 2017  8 21 19  8 39 517  4.8350    186.49097    648.45783    608.84565      0.11107      8.34889      4.39618     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41281   0.19767  -1.00000
   14214 2017  8 21 19  8 44 352  4.8349    186.49215    648.53171    608.90873      0.11101      8.31658      4.39242     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41246   0.19767  -1.00000
   14215 2017  8 21 19  8 49 187  4.8349    186.49331    648.60566    608.97196      0.11098      8.28693      4.38913     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41211   0.19767  -1.00000
   14216 2017  8 21 19  8 54  22  4.8349    186.49446    648.67936    609.03526      0.11100      8.26724      4.38477     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41175   0.19767  -1.00000
   14217 2017  8 21 19  8 58 857  4.8348    186.49566    648.75622    609.09867      0.11102      8.25179      4.37856     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41140   0.19767  -1.00000
   14218 2017  8 21 19  9  3 691  4.8348    186.49687    648.82960    609.16232      0.11100      8.23987      4.37503     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41105   0.19767  -1.00000
   14219 2017  8 21 19  9  8 526  4.8348    186.49805    648.90158    609.22607      0.11094      8.23183      4.36897     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41070   0.19767  -1.00000
   14220 2017  8 21 19  9 13 361  4.8347    186.49921    648.98168    609.29001      0.11089      8.22818      4.36184     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41035   0.19767  -1.00000
   14221 2017  8 21 19  9 18 196  4.8347    186.50037    649.05701    609.35418      0.11089      8.22798      4.35848     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41000   0.19767  -1.00000
   14222 2017  8 21 19  9 23  30  4.8347    186.50157    649.12888    609.41843      0.11091      8.22806      4.35048     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40964   0.19767  -1.00000
   14223 2017  8 21 19  9 27 865  4.8346    186.50277    649.20913    609.48286      0.11089      8.19474      4.34363     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40929   0.19767  -1.00000
   14224 2017  8 21 19  9 32 699  4.8346    186.50397    649.28574    609.54754      0.11083      8.17860      4.33947     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40894   0.19767  -1.00000
   14225 2017  8 21 19  9 37 534  4.8346    186.50514    649.36178    609.61213      0.11077      8.20202      4.33251     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40859   0.19767  -1.00000
   14226 2017  8 21 19  9 42 369  4.8345    186.50630    649.43873    609.67698      0.11076      8.21647      4.32759     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40824   0.19766  -1.00000
   14227 2017  8 21 19  9 47 203  4.8345    186.50749    649.51576    609.74207      0.11077      8.23392      4.32560     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40789   0.19766  -1.00000
   14228 2017  8 21 19  9 52  38  4.8345    186.50870    649.59028    609.80702      0.11076      8.25098      4.31742     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40754   0.19766  -1.00000
   14229 2017  8 21 19  9 56 872  4.8344    186.50990    649.67130    609.87215      0.11070      8.26381      4.31226     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40718   0.19766  -1.00000
   14230 2017  8 21 19 10  1 706  4.8344    186.51108    649.74911    609.93744      0.11064      8.24196      4.31097     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40683   0.19766  -1.00000
   14231 2017  8 21 19 10  6 541  4.8344    186.51225    649.82699    610.00263      0.11062      8.26826      4.30354     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40648   0.19766  -1.00000
   14232 2017  8 21 19 10 11 375  4.8343    186.51344    649.90452    610.06794      0.11064      8.28364      4.29939     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40613   0.19766  -1.00000
   14233 2017  8 21 19 10 16 209  4.8343    186.51466    649.98202    610.13336      0.11062      8.30020      4.29839     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40578   0.19766  -1.00000
   14234 2017  8 21 19 10 21  44  4.8343    186.51586    650.05716    610.19862      0.11057      8.31680      4.29203     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40543   0.19766  -1.00000
   14235 2017  8 21 19 10 25 878  4.8342    186.51705    650.13850    610.26403      0.11051      8.33442      4.28873     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40507   0.19766  -1.00000
   14236 2017  8 21 19 10 30 712  4.8342    186.51822    650.21647    610.32955      0.11049      8.35748      4.28823     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40472   0.19766  -1.00000
   14237 2017  8 21 19 10 35 546  4.8342    186.51942    650.28946    610.39488      0.11051      8.37983      4.28313     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40437   0.19766  -1.00000
   14238 2017  8 21 19 10 40 380  4.8341    186.52064    650.36484    610.46030      0.11050      8.40064      4.28050     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40402   0.19766  -1.00000
   14239 2017  8 21 19 10 45 214  4.8341    186.52185    650.44268    610.52576      0.11044      8.41916      4.27859     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40367   0.19766  -1.00000
   14240 2017  8 21 19 10 50  48  4.8341    186.52305    650.52042    610.59115      0.11038      8.43474      4.27501     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40332   0.19766  -1.00000
   14241 2017  8 21 19 10 54 882  4.8340    186.52422    650.59778    610.65658      0.11035      8.44689      4.27322     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40297   0.19766  -1.00000
   14242 2017  8 21 19 10 59 716  4.8340    186.52542    650.67507    610.72200      0.11036      8.45534      4.27223     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40261   0.19766  -1.00000
   14243 2017  8 21 19 11  4 550  4.8340    186.52663    650.75246    610.78746      0.11036      8.46018      4.27070     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40226   0.19766  -1.00000
   14244 2017  8 21 19 11  9 384  4.8339    186.52786    650.82999    610.85296      0.11031      8.46161      4.26927     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40191   0.19766  -1.00000
   14245 2017  8 21 19 11 14 218  4.8339    186.52905    650.90751    610.91841      0.11024      8.45987      4.26888     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40156   0.19766  -1.00000
   14246 2017  8 21 19 11 19  52  4.8339    186.53023    650.98509    610.98382      0.11021      8.45525      4.26810     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40121   0.19766  -1.00000
   14247 2017  8 21 19 11 23 886  4.8338    186.53142    651.06266    611.04920      0.11023      8.44802      4.26857     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40086   0.19766  -1.00000
   14248 2017  8 21 19 11 28 720  4.8338    186.53264    651.14031    611.11453      0.11023      8.43843      4.26919     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40050   0.19766  -1.00000
   14249 2017  8 21 19 11 33 553  4.8338    186.53386    651.21800    611.17980      0.11020      8.42670      4.26965     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40015   0.19766  -1.00000
   14250 2017  8 21 19 11 38 387  4.8337    186.53506    651.29569    611.24500      0.11014      8.41305      4.27010     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39980   0.19766  -1.00000
   14251 2017  8 21 19 11 43 221  4.8337    186.53624    651.37328    611.31010      0.11012      8.39769      4.27030     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39945   0.19766  -1.00000
   14252 2017  8 21 19 11 48  55  4.8337    186.53743    651.45073    611.37511      0.11014      8.38084      4.27022     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39910   0.19766  -1.00000
   14253 2017  8 21 19 11 52 888  4.8336    186.53864    651.52802    611.43999      0.11016      8.36273      4.27062     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39875   0.19766  -1.00000
   14254 2017  8 21 19 11 57 722  4.8336    186.53987    651.60508    611.50476      0.11015      8.34360      4.26958     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39840   0.19765  -1.00000
   14255 2017  8 21 19 12  2 555  4.8336    186.54107    651.68207    611.56949      0.11010      8.32372      4.26842     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39804   0.19765  -1.00000
   14256 2017  8 21 19 12  7 389  4.8335    186.54225    651.75900    611.63426      0.11008      8.30336      4.26758     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39769   0.19765  -1.00000
   14257 2017  8 21 19 12 12 222  4.8335    186.54343    651.83568    611.69905      0.11010      8.28280      4.26490     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39734   0.19765  -1.00000
   14258 2017  8 21 19 12 17  56  4.8335    186.54464    651.91174    611.76386      0.11013      8.26229      4.26371     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39699   0.19765  -1.00000
   14259 2017  8 21 19 12 21 889  4.8334    186.54586    651.98841    611.82873      0.11013      8.24211      4.26167     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39664   0.19765  -1.00000
   14260 2017  8 21 19 12 26 723  4.8334    186.54707    652.06461    611.89357      0.11009      8.22251      4.25844     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39629   0.19765  -1.00000
   14261 2017  8 21 19 12 31 556  4.8334    186.54825    652.14574    611.95845      0.11006      8.20370      4.25533     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39593   0.19765  -1.00000
   14262 2017  8 21 19 12 36 389  4.8333    186.54942    652.21836    612.02355      0.11007      8.18590      4.25246     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39558   0.19765  -1.00000
   14263 2017  8 21 19 12 41 223  4.8333    186.55062    652.29515    612.08871      0.11010      8.16934      4.24775     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39523   0.19765  -1.00000
   14264 2017  8 21 19 12 46  56  4.8333    186.55184    652.37722    612.15398      0.11010      8.15419      4.24369     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39488   0.19765  -1.00000
   14265 2017  8 21 19 12 50 889  4.8332    186.55305    652.45478    612.21939      0.11006      8.14067      4.23991     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39453   0.19765  -1.00000
   14266 2017  8 21 19 12 55 722  4.8332    186.55423    652.52858    612.28481      0.11001      8.12842      4.23456     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39418   0.19765  -1.00000
   14267 2017  8 21 19 13  0 556  4.8332    186.55541    652.61049    612.35031      0.11000      8.11555      4.23138     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39383   0.19765  -1.00000
   14268 2017  8 21 19 13  5 389  4.8331    186.55660    652.68682    612.41599      0.11002      8.07327      4.22845     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39347   0.19765  -1.00000
   14269 2017  8 21 19 13 10 222  4.8331    186.55781    652.76512    612.48157      0.11002      8.07196      4.22449     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39312   0.19765  -1.00000
   14270 2017  8 21 19 13 15  55  4.8331    186.55903    652.84836    612.54733      0.10997      8.06343      4.22298     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39277   0.19765  -1.00000
   14271 2017  8 21 19 13 19 888  4.8330    186.56021    652.92512    612.61296      0.10992      8.05867      4.22005     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39242   0.19765  -1.00000
   14272 2017  8 21 19 13 24 721  4.8330    186.56139    653.00349    612.67861      0.10990      8.05715      4.21661     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39207   0.19765  -1.00000
   14273 2017  8 21 19 13 29 554  4.8330    186.56257    653.08102    612.74426      0.10991      8.05261      4.21645     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39172   0.19765  -1.00000
   14274 2017  8 21 19 13 34 387  4.8330    186.56378    653.15723    612.80981      0.10991      8.04799      4.21412     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39137   0.19765  -1.00000
   14275 2017  8 21 19 13 39 220  4.8329    186.56500    653.24022    612.87533      0.10987      8.04564      4.21115     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39101   0.19765  -1.00000
   14276 2017  8 21 19 13 44  53  4.8329    186.56619    653.31829    612.94088      0.10982      8.04624      4.21292     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39066   0.19765  -1.00000
   14277 2017  8 21 19 13 48 886  4.8329    186.56737    653.39431    613.00632      0.10979      8.04919      4.21172     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39031   0.19765  -1.00000
   14278 2017  8 21 19 13 53 718  4.8328    186.56856    653.47550    613.07164      0.10980      8.05375      4.20968     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38996   0.19765  -1.00000
   14279 2017  8 21 19 13 58 551  4.8328    186.56976    653.55142    613.13699      0.10980      8.05963      4.21198     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38961   0.19765  -1.00000
   14280 2017  8 21 19 14  3 384  4.8328    186.57098    653.62386    613.20219      0.10977      8.06666      4.21348     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38926   0.19765  -1.00000
   14281 2017  8 21 19 14  8 217  4.8327    186.57218    653.70118    613.26727      0.10972      8.07475      4.21291     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38891   0.19765  -1.00000
   14282 2017  8 21 19 14 13  49  4.8327    186.57336    653.77818    613.33232      0.10968      8.08468      4.21454     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38855   0.19764  -1.00000
   14283 2017  8 21 19 14 17 882  4.8327    186.57455    653.85488    613.39725      0.10968      8.09704      4.21670     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38820   0.19764  -1.00000
   14284 2017  8 21 19 14 22 715  4.8326    186.57576    653.93029    613.46211      0.10967      8.11036      4.21839     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38785   0.19764  -1.00000
   14285 2017  8 21 19 14 27 547  4.8326    186.57698    654.00677    613.52693      0.10963      8.12443      4.22057     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38750   0.19764  -1.00000
   14286 2017  8 21 19 14 32 380  4.8326    186.57819    654.08275    613.59163      0.10957      8.13907      4.22485     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38715   0.19764  -1.00000
   14287 2017  8 21 19 14 37 212  4.8325    186.57937    654.15866    613.65628      0.10951      8.15410      4.22860     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38680   0.19764  -1.00000
   14288 2017  8 21 19 14 42  45  4.8325    186.58056    654.23459    613.72087      0.10949      8.16937      4.23243     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38645   0.19764  -1.00000
   14289 2017  8 21 19 14 46 877  4.8325    186.58178    654.31033    613.78533      0.10948      8.18473      4.23750     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38609   0.19764  -1.00000
   14290 2017  8 21 19 14 51 710  4.8324    186.58300    654.38598    613.84970      0.10943      8.20003      4.24238     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38574   0.19764  -1.00000
   14291 2017  8 21 19 14 56 542  4.8324    186.58422    654.46154    613.91398      0.10936      8.21509      4.24836     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38539   0.19764  -1.00000
   14292 2017  8 21 19 15  1 375  4.8324    186.58541    654.53710    613.97816      0.10929      8.22971      4.25455     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38504   0.19764  -1.00000
   14293 2017  8 21 19 15  6 207  4.8323    186.58661    654.61261    614.04224      0.10927      8.24368      4.26045     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38469   0.19764  -1.00000
   14294 2017  8 21 19 15 11  39  4.8323    186.58782    654.68802    614.10621      0.10926      8.25678      4.26645     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38434   0.19764  -1.00000
   14295 2017  8 21 19 15 15 872  4.8323    186.58906    654.76326    614.17003      0.10922      8.26877      4.27214     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38399   0.19764  -1.00000
   14296 2017  8 21 19 15 20 704  4.8323    186.59028    654.83828    614.23374      0.10916      8.27942      4.27744     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38363   0.19764  -1.00000
   14297 2017  8 21 19 15 25 536  4.8322    186.59149    654.91314    614.29730      0.10909      8.28857      4.28320     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38328   0.19764  -1.00000
   14298 2017  8 21 19 15 30 368  4.8322    186.59268    654.98772    614.36074      0.10907      8.29611      4.28709     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38293   0.19764  -1.00000
   14299 2017  8 21 19 15 35 200  4.8322    186.59390    655.06229    614.42418      0.10908      8.30207      4.29110     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38258   0.19764  -1.00000
   14300 2017  8 21 19 15 40  33  4.8321    186.59513    655.13692    614.48762      0.10907      8.30657      4.29582     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38223   0.19764  -1.00000
   14301 2017  8 21 19 15 44 865  4.8321    186.59637    655.20920    614.55102      0.10903      8.30983      4.29740     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38188   0.19764  -1.00000
   14302 2017  8 21 19 15 49 697  4.8321    186.59758    655.28343    614.61460      0.10897      8.31218      4.30146     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38153   0.19764  -1.00000
   14303 2017  8 21 19 15 54 529  4.8320    186.59877    655.35752    614.67828      0.10896      8.31402      4.30367     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38117   0.19764  -1.00000
   14304 2017  8 21 19 15 59 361  4.8320    186.59998    655.43453    614.74190      0.10898      8.31579      4.30289     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38082   0.19764  -1.00000
   14305 2017  8 21 19 16  4 193  4.8320    186.60121    655.51401    614.80577      0.10900      8.31795      4.30550     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38047   0.19764  -1.00000
   14306 2017  8 21 19 16  9  25  4.8319    186.60244    655.58419    614.86973      0.10898      8.32101      4.30504     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.38012   0.19764  -1.00000
   14307 2017  8 21 19 16 13 857  4.8319    186.60366    655.66220    614.93391      0.10895      8.32552      4.30377     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37977   0.19764  -1.00000
   14308 2017  8 21 19 16 18 688  4.8319    186.60485    655.73773    614.99838      0.10894      8.33220      4.30629     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37942   0.19764  -1.00000
   14309 2017  8 21 19 16 23 520  4.8318    186.60605    655.80952    615.06278      0.10897      8.33960      4.30467     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37907   0.19764  -1.00000
   14310 2017  8 21 19 16 28 352  4.8318    186.60727    655.89037    615.12732      0.10900      8.34527      4.30297     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37871   0.19763  -1.00000
   14311 2017  8 21 19 16 33 184  4.8318    186.60850    655.97098    615.19202      0.10899      8.35068      4.30717     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37836   0.19763  -1.00000
   14312 2017  8 21 19 16 38  16  4.8318    186.60972    656.04305    615.25666      0.10896      8.35833      4.30563     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37801   0.19763  -1.00000
   14313 2017  8 21 19 16 42 847  4.8317    186.61091    656.12185    615.32144      0.10894      8.36846      4.30502     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37766   0.19763  -1.00000
   14314 2017  8 21 19 16 47 679  4.8317    186.61210    656.19819    615.38641      0.10896      8.38671      4.30882     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37731   0.19763  -1.00000
   14315 2017  8 21 19 16 52 511  4.8317    186.61331    656.27325    615.45122      0.10898      8.40972      4.30766     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37696   0.19763  -1.00000
   14316 2017  8 21 19 16 57 342  4.8316    186.61454    656.35521    615.51610      0.10898      8.43126      4.30774     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37661   0.19763  -1.00000
   14317 2017  8 21 19 17  2 174  4.8316    186.61575    656.43636    615.58107      0.10894      8.45234      4.31038     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37625   0.19763  -1.00000
   14318 2017  8 21 19 17  7   6  4.8316    186.61694    656.50858    615.64592      0.10891      8.47342      4.30952     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37590   0.19763  -1.00000
   14319 2017  8 21 19 17 11 837  4.8315    186.61813    656.58116    615.71078      0.10890      8.49475      4.31119     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37555   0.19763  -1.00000
   14320 2017  8 21 19 17 16 669  4.8315    186.61933    656.65869    615.77567      0.10892      8.51620      4.31452     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37520   0.19763  -1.00000
   14321 2017  8 21 19 17 21 500  4.8315    186.62055    656.73640    615.84040      0.10892      8.54424      4.31438     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37485   0.19763  -1.00000
   14322 2017  8 21 19 17 26 331  4.8314    186.62176    656.81363    615.90506      0.10887      8.57266      4.31737     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37450   0.19763  -1.00000
   14323 2017  8 21 19 17 31 163  4.8314    186.62296    656.89062    615.96963      0.10883      8.60070      4.31982     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37415   0.19763  -1.00000
   14324 2017  8 21 19 17 35 994  4.8314    186.62415    656.96739    616.03404      0.10880      8.62766      4.32140     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37380   0.19763  -1.00000
   14325 2017  8 21 19 17 40 826  4.8314    186.62534    657.04371    616.09837      0.10880      8.65289      4.32390     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37344   0.19763  -1.00000
   14326 2017  8 21 19 17 45 657  4.8313    186.62656    657.11987    616.16257      0.10879      8.67573      4.32667     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37309   0.19763  -1.00000
   14327 2017  8 21 19 17 50 488  4.8313    186.62778    657.19583    616.22664      0.10874      8.69567      4.32808     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37274   0.19763  -1.00000
   14328 2017  8 21 19 17 55 320  4.8313    186.62898    657.27158    616.29061      0.10867      8.71232      4.33070     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37239   0.19763  -1.00000
   14329 2017  8 21 19 18  0 151  4.8312    186.63018    657.34723    616.35444      0.10863      8.72550      4.33369     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37204   0.19763  -1.00000
   14330 2017  8 21 19 18  4 982  4.8312    186.63138    657.42259    616.41815      0.10860      8.73511      4.33553     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37169   0.19763  -1.00000
   14331 2017  8 21 19 18  9 813  4.8312    186.63260    657.49784    616.48176      0.10858      8.74113      4.33813     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37134   0.19763  -1.00000
   14332 2017  8 21 19 18 14 644  4.8311    186.63382    657.57285    616.54516      0.10851      8.74355      4.34045     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37098   0.19763  -1.00000
   14333 2017  8 21 19 18 19 475  4.8311    186.63503    657.64762    616.60842      0.10843      8.74241      4.34131     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37063   0.19763  -1.00000
   14334 2017  8 21 19 18 24 306  4.8311    186.63623    657.72219    616.67156      0.10837      8.73776      4.34252     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.37028   0.19763  -1.00000
